"nutrient_id"	"amount"	"fdc_id"	"name"	"unit_name"	"NDB_number"	"Food_Name"
1186	0	167746	"Folic acid"	"UG"	9150	"Lemons, raw, without peel†"
1261	0	167746	"SFA 8:0"	"G"	9150	"Lemons, raw, without peel†"
1263	0	167746	"SFA 12:0"	"G"	9150	"Lemons, raw, without peel†"
1278	0	167746	"PUFA 2:5 n-3 (EPA)"	"G"	9150	"Lemons, raw, without peel†"
1280	0	167746	"PUFA 22:5 n-3 (DPA)"	"G"	9150	"Lemons, raw, without peel†"
1272	0	167746	"PUFA 22:6 n-3 (DHA)"	"G"	9150	"Lemons, raw, without peel†"
1259	0	167746	"SFA 4:0"	"G"	9150	"Lemons, raw, without peel†"
1260	0	167746	"SFA 6:0"	"G"	9150	"Lemons, raw, without peel†"
1262	0	167746	"SFA 10:0"	"G"	9150	"Lemons, raw, without peel†"
1271	0	167746	"PUFA 20:4"	"G"	9150	"Lemons, raw, without peel†"
1276	0	167746	"PUFA 18:4"	"G"	9150	"Lemons, raw, without peel†"
1277	0	167746	"MUFA 20:1"	"G"	9150	"Lemons, raw, without peel†"
1279	0	167746	"MUFA 22:1"	"G"	9150	"Lemons, raw, without peel†"
1109	0.15	167746	"Vitamin E (alpha-tocopherol)"	"MG"	9150	"Lemons, raw, without peel†"
1123	11	167746	"Lutein + zeaxanthin"	"UG"	9150	"Lemons, raw, without peel†"
1057	0	167746	"Caffeine"	"MG"	9150	"Lemons, raw, without peel†"
1058	0	167746	"Theobromine"	"MG"	9150	"Lemons, raw, without peel†"
2000	2.5	167746	NA	NA	9150	"Lemons, raw, without peel†"
1185	0	167746	"Vitamin K (phylloquinone)"	"UG"	9150	"Lemons, raw, without peel†"
1107	3	167746	"Carotene, beta"	"UG"	9150	"Lemons, raw, without peel†"
1108	1	167746	"Carotene, alpha"	"UG"	9150	"Lemons, raw, without peel†"
1120	20	167746	"Cryptoxanthin, beta"	"UG"	9150	"Lemons, raw, without peel†"
1122	0	167746	"Lycopene"	"UG"	9150	"Lemons, raw, without peel†"
1104	22	167746	"Vitamin A, IU"	"IU"	9150	"Lemons, raw, without peel†"
1062	121	167746	"Energy"	"kJ"	9150	"Lemons, raw, without peel†"
1187	11	167746	"Folate, food"	"UG"	9150	"Lemons, raw, without peel†"
1106	1	167746	"Vitamin A, RAE"	"UG"	9150	"Lemons, raw, without peel†"
1190	11	167746	"Folate, DFE"	"UG"	9150	"Lemons, raw, without peel†"
1180	5.1	167746	"Choline, total"	"MG"	9150	"Lemons, raw, without peel†"
1110	0	167746	"Vitamin D (D2 + D3), International Units"	"IU"	9150	"Lemons, raw, without peel†"
1257	0	167746	"Fatty acids, total trans"	"G"	9150	"Lemons, raw, without peel†"
1018	0	167746	"Alcohol, ethyl"	"G"	9150	"Lemons, raw, without peel†"
1105	0	167746	"Retinol"	"UG"	9150	"Lemons, raw, without peel†"
1003	1.1	167746	"Protein"	"G"	9150	"Lemons, raw, without peel†"
1007	0.3	167746	"Ash"	"G"	9150	"Lemons, raw, without peel†"
1275	0.001	167746	"MUFA 16:1"	"G"	9150	"Lemons, raw, without peel†"
1162	53	167746	"Vitamin C, total ascorbic acid"	"MG"	9150	"Lemons, raw, without peel†"
1165	0.04	167746	"Thiamin"	"MG"	9150	"Lemons, raw, without peel†"
1166	0.02	167746	"Riboflavin"	"MG"	9150	"Lemons, raw, without peel†"
1177	11	167746	"Folate, total"	"UG"	9150	"Lemons, raw, without peel†"
1178	0	167746	"Vitamin B-12"	"UG"	9150	"Lemons, raw, without peel†"
1079	2.8	167746	"Fiber, total dietary"	"G"	9150	"Lemons, raw, without peel†"
1089	0.6	167746	"Iron, Fe"	"MG"	9150	"Lemons, raw, without peel†"
1090	8	167746	"Magnesium, Mg"	"MG"	9150	"Lemons, raw, without peel†"
1091	16	167746	"Phosphorus, P"	"MG"	9150	"Lemons, raw, without peel†"
1093	2	167746	"Sodium, Na"	"MG"	9150	"Lemons, raw, without peel†"
1098	0.037	167746	"Copper, Cu"	"MG"	9150	"Lemons, raw, without peel†"
1101	0.03	167746	"Manganese, Mn"	"MG"	9150	"Lemons, raw, without peel†"
1258	0.039	167746	"Fatty acids, total saturated"	"G"	9150	"Lemons, raw, without peel†"
1264	0.001	167746	"SFA 14:0"	"G"	9150	"Lemons, raw, without peel†"
1253	0	167746	"Cholesterol"	"MG"	9150	"Lemons, raw, without peel†"
1004	0.3	167746	"Total lipid (fat)"	"G"	9150	"Lemons, raw, without peel†"
1005	9.32	167746	"Carbohydrate, by difference"	"G"	9150	"Lemons, raw, without peel†"
1008	29	167746	"Energy"	"KCAL"	9150	"Lemons, raw, without peel†"
1051	88.98	167746	"Water"	"G"	9150	"Lemons, raw, without peel†"
1087	26	167746	"Calcium, Ca"	"MG"	9150	"Lemons, raw, without peel†"
1092	138	167746	"Potassium, K"	"MG"	9150	"Lemons, raw, without peel†"
1095	0.06	167746	"Zinc, Zn"	"MG"	9150	"Lemons, raw, without peel†"
1167	0.1	167746	"Niacin"	"MG"	9150	"Lemons, raw, without peel†"
1170	0.19	167746	"Pantothenic acid"	"MG"	9150	"Lemons, raw, without peel†"
1175	0.08	167746	"Vitamin B-6"	"MG"	9150	"Lemons, raw, without peel†"
1292	0.011	167746	"Fatty acids, total monounsaturated"	"G"	9150	"Lemons, raw, without peel†"
1293	0.089	167746	"Fatty acids, total polyunsaturated"	"G"	9150	"Lemons, raw, without peel†"
1265	0.035	167746	"SFA 16:0"	"G"	9150	"Lemons, raw, without peel†"
1266	0.002	167746	"SFA 18:0"	"G"	9150	"Lemons, raw, without peel†"
1268	0.01	167746	"MUFA 18:1"	"G"	9150	"Lemons, raw, without peel†"
1269	0.063	167746	"PUFA 18:2"	"G"	9150	"Lemons, raw, without peel†"
1270	0.026	167746	"PUFA 18:3"	"G"	9150	"Lemons, raw, without peel†"
1242	0	167746	"Vitamin E, added"	"MG"	9150	"Lemons, raw, without peel†"
1246	0	167746	"Vitamin B-12, added"	"UG"	9150	"Lemons, raw, without peel†"
1114	0	167746	"Vitamin D (D2 + D3)"	"UG"	9150	"Lemons, raw, without peel†"
1103	0.4	167746	"Selenium, Se"	"UG"	9150	"Lemons, raw, without peel†"
1186	0	167749	"Folic acid"	"UG"	9156	"Lemon peel, raw†"
1261	0	167749	"SFA 8:0"	"G"	9156	"Lemon peel, raw†"
1263	0	167749	"SFA 12:0"	"G"	9156	"Lemon peel, raw†"
1272	0	167749	"PUFA 22:6 n-3 (DHA)"	"G"	9156	"Lemon peel, raw†"
1278	0	167749	"PUFA 2:5 n-3 (EPA)"	"G"	9156	"Lemon peel, raw†"
1280	0	167749	"PUFA 22:5 n-3 (DPA)"	"G"	9156	"Lemon peel, raw†"
1271	0	167749	"PUFA 20:4"	"G"	9156	"Lemon peel, raw†"
1276	0	167749	"PUFA 18:4"	"G"	9156	"Lemon peel, raw†"
1277	0	167749	"MUFA 20:1"	"G"	9156	"Lemon peel, raw†"
1279	0	167749	"MUFA 22:1"	"G"	9156	"Lemon peel, raw†"
1259	0	167749	"SFA 4:0"	"G"	9156	"Lemon peel, raw†"
1260	0	167749	"SFA 6:0"	"G"	9156	"Lemon peel, raw†"
1262	0	167749	"SFA 10:0"	"G"	9156	"Lemon peel, raw†"
1057	0	167749	"Caffeine"	"MG"	9156	"Lemon peel, raw†"
1058	0	167749	"Theobromine"	"MG"	9156	"Lemon peel, raw†"
2000	4.17	167749	NA	NA	9156	"Lemon peel, raw†"
1109	0.25	167749	"Vitamin E (alpha-tocopherol)"	"MG"	9156	"Lemon peel, raw†"
1123	18	167749	"Lutein + zeaxanthin"	"UG"	9156	"Lemon peel, raw†"
1120	45	167749	"Cryptoxanthin, beta"	"UG"	9156	"Lemon peel, raw†"
1122	0	167749	"Lycopene"	"UG"	9156	"Lemon peel, raw†"
1185	0	167749	"Vitamin K (phylloquinone)"	"UG"	9156	"Lemon peel, raw†"
1107	7	167749	"Carotene, beta"	"UG"	9156	"Lemon peel, raw†"
1108	1	167749	"Carotene, alpha"	"UG"	9156	"Lemon peel, raw†"
1190	13	167749	"Folate, DFE"	"UG"	9156	"Lemon peel, raw†"
1180	8.5	167749	"Choline, total"	"MG"	9156	"Lemon peel, raw†"
1062	197	167749	"Energy"	"kJ"	9156	"Lemon peel, raw†"
1187	13	167749	"Folate, food"	"UG"	9156	"Lemon peel, raw†"
1106	3	167749	"Vitamin A, RAE"	"UG"	9156	"Lemon peel, raw†"
1110	0	167749	"Vitamin D (D2 + D3), International Units"	"IU"	9156	"Lemon peel, raw†"
1098	0.092	167749	"Copper, Cu"	"MG"	9156	"Lemon peel, raw†"
1018	0	167749	"Alcohol, ethyl"	"G"	9156	"Lemon peel, raw†"
1177	13	167749	"Folate, total"	"UG"	9156	"Lemon peel, raw†"
1008	47	167749	"Energy"	"KCAL"	9156	"Lemon peel, raw†"
1095	0.25	167749	"Zinc, Zn"	"MG"	9156	"Lemon peel, raw†"
1105	0	167749	"Retinol"	"UG"	9156	"Lemon peel, raw†"
1257	0	167749	"Fatty acids, total trans"	"G"	9156	"Lemon peel, raw†"
1258	0.039	167749	"Fatty acids, total saturated"	"G"	9156	"Lemon peel, raw†"
1253	0	167749	"Cholesterol"	"MG"	9156	"Lemon peel, raw†"
1275	0.001	167749	"MUFA 16:1"	"G"	9156	"Lemon peel, raw†"
1264	0.001	167749	"SFA 14:0"	"G"	9156	"Lemon peel, raw†"
1178	0	167749	"Vitamin B-12"	"UG"	9156	"Lemon peel, raw†"
1162	129	167749	"Vitamin C, total ascorbic acid"	"MG"	9156	"Lemon peel, raw†"
1165	0.06	167749	"Thiamin"	"MG"	9156	"Lemon peel, raw†"
1166	0.08	167749	"Riboflavin"	"MG"	9156	"Lemon peel, raw†"
1283	35	167749	"Phytosterols"	"MG"	9156	"Lemon peel, raw†"
1104	50	167749	"Vitamin A, IU"	"IU"	9156	"Lemon peel, raw†"
1079	10.6	167749	"Fiber, total dietary"	"G"	9156	"Lemon peel, raw†"
1089	0.8	167749	"Iron, Fe"	"MG"	9156	"Lemon peel, raw†"
1090	15	167749	"Magnesium, Mg"	"MG"	9156	"Lemon peel, raw†"
1091	12	167749	"Phosphorus, P"	"MG"	9156	"Lemon peel, raw†"
1093	6	167749	"Sodium, Na"	"MG"	9156	"Lemon peel, raw†"
1003	1.5	167749	"Protein"	"G"	9156	"Lemon peel, raw†"
1007	0.6	167749	"Ash"	"G"	9156	"Lemon peel, raw†"
1292	0.011	167749	"Fatty acids, total monounsaturated"	"G"	9156	"Lemon peel, raw†"
1293	0.089	167749	"Fatty acids, total polyunsaturated"	"G"	9156	"Lemon peel, raw†"
1265	0.035	167749	"SFA 16:0"	"G"	9156	"Lemon peel, raw†"
1266	0.002	167749	"SFA 18:0"	"G"	9156	"Lemon peel, raw†"
1268	0.01	167749	"MUFA 18:1"	"G"	9156	"Lemon peel, raw†"
1269	0.063	167749	"PUFA 18:2"	"G"	9156	"Lemon peel, raw†"
1270	0.026	167749	"PUFA 18:3"	"G"	9156	"Lemon peel, raw†"
1051	81.6	167749	"Water"	"G"	9156	"Lemon peel, raw†"
1087	134	167749	"Calcium, Ca"	"MG"	9156	"Lemon peel, raw†"
1092	160	167749	"Potassium, K"	"MG"	9156	"Lemon peel, raw†"
1167	0.4	167749	"Niacin"	"MG"	9156	"Lemon peel, raw†"
1170	0.319	167749	"Pantothenic acid"	"MG"	9156	"Lemon peel, raw†"
1175	0.172	167749	"Vitamin B-6"	"MG"	9156	"Lemon peel, raw†"
1004	0.3	167749	"Total lipid (fat)"	"G"	9156	"Lemon peel, raw†"
1005	16	167749	"Carbohydrate, by difference"	"G"	9156	"Lemon peel, raw†"
1246	0	167749	"Vitamin B-12, added"	"UG"	9156	"Lemon peel, raw†"
1242	0	167749	"Vitamin E, added"	"MG"	9156	"Lemon peel, raw†"
1114	0	167749	"Vitamin D (D2 + D3)"	"UG"	9156	"Lemon peel, raw†"
1103	0.7	167749	"Selenium, Se"	"UG"	9156	"Lemon peel, raw†"
1186	0	167755	"Folic acid"	"UG"	9302	"Raspberries, raw†"
1110	0	167755	"Vitamin D (D2 + D3), International Units"	"IU"	9302	"Raspberries, raw†"
1018	0	167755	"Alcohol, ethyl"	"G"	9302	"Raspberries, raw†"
1062	220	167755	"Energy"	"kJ"	9302	"Raspberries, raw†"
1187	21	167755	"Folate, food"	"UG"	9302	"Raspberries, raw†"
1258	0.019	167755	"Fatty acids, total saturated"	"G"	9302	"Raspberries, raw†"
1261	0	167755	"SFA 8:0"	"G"	9302	"Raspberries, raw†"
1263	0	167755	"SFA 12:0"	"G"	9302	"Raspberries, raw†"
1264	0	167755	"SFA 14:0"	"G"	9302	"Raspberries, raw†"
1272	0	167755	"PUFA 22:6 n-3 (DHA)"	"G"	9302	"Raspberries, raw†"
1275	0	167755	"MUFA 16:1"	"G"	9302	"Raspberries, raw†"
1278	0	167755	"PUFA 2:5 n-3 (EPA)"	"G"	9302	"Raspberries, raw†"
1280	0	167755	"PUFA 22:5 n-3 (DPA)"	"G"	9302	"Raspberries, raw†"
1005	11.94	167755	"Carbohydrate, by difference"	"G"	9302	"Raspberries, raw†"
1008	52	167755	"Energy"	"KCAL"	9302	"Raspberries, raw†"
1180	12.3	167755	"Choline, total"	"MG"	9302	"Raspberries, raw†"
1190	21	167755	"Folate, DFE"	"UG"	9302	"Raspberries, raw†"
1198	0.8	167755	"Betaine"	"MG"	9302	"Raspberries, raw†"
1259	0	167755	"SFA 4:0"	"G"	9302	"Raspberries, raw†"
1260	0	167755	"SFA 6:0"	"G"	9302	"Raspberries, raw†"
1262	0	167755	"SFA 10:0"	"G"	9302	"Raspberries, raw†"
1265	0.016	167755	"SFA 16:0"	"G"	9302	"Raspberries, raw†"
1266	0.004	167755	"SFA 18:0"	"G"	9302	"Raspberries, raw†"
1268	0.059	167755	"MUFA 18:1"	"G"	9302	"Raspberries, raw†"
1269	0.249	167755	"PUFA 18:2"	"G"	9302	"Raspberries, raw†"
1270	0.126	167755	"PUFA 18:3"	"G"	9302	"Raspberries, raw†"
1271	0	167755	"PUFA 20:4"	"G"	9302	"Raspberries, raw†"
1276	0	167755	"PUFA 18:4"	"G"	9302	"Raspberries, raw†"
1277	0.005	167755	"MUFA 20:1"	"G"	9302	"Raspberries, raw†"
1279	0	167755	"MUFA 22:1"	"G"	9302	"Raspberries, raw†"
1292	0.064	167755	"Fatty acids, total monounsaturated"	"G"	9302	"Raspberries, raw†"
1293	0.375	167755	"Fatty acids, total polyunsaturated"	"G"	9302	"Raspberries, raw†"
1092	151	167755	"Potassium, K"	"MG"	9302	"Raspberries, raw†"
1093	1	167755	"Sodium, Na"	"MG"	9302	"Raspberries, raw†"
1162	26.2	167755	"Vitamin C, total ascorbic acid"	"MG"	9302	"Raspberries, raw†"
1165	0.032	167755	"Thiamin"	"MG"	9302	"Raspberries, raw†"
1105	0	167755	"Retinol"	"UG"	9302	"Raspberries, raw†"
1257	0	167755	"Fatty acids, total trans"	"G"	9302	"Raspberries, raw†"
1253	0	167755	"Cholesterol"	"MG"	9302	"Raspberries, raw†"
1178	0	167755	"Vitamin B-12"	"UG"	9302	"Raspberries, raw†"
1246	0	167755	"Vitamin B-12, added"	"UG"	9302	"Raspberries, raw†"
1242	0	167755	"Vitamin E, added"	"MG"	9302	"Raspberries, raw†"
1114	0	167755	"Vitamin D (D2 + D3)"	"UG"	9302	"Raspberries, raw†"
1004	0.65	167755	"Total lipid (fat)"	"G"	9302	"Raspberries, raw†"
1010	0.2	167755	"Sucrose"	"G"	9302	"Raspberries, raw†"
1011	1.86	167755	"Glucose (dextrose)"	"G"	9302	"Raspberries, raw†"
1014	0	167755	"Maltose"	"G"	9302	"Raspberries, raw†"
1051	85.75	167755	"Water"	"G"	9302	"Raspberries, raw†"
1057	0	167755	"Caffeine"	"MG"	9302	"Raspberries, raw†"
1058	0	167755	"Theobromine"	"MG"	9302	"Raspberries, raw†"
2000	4.42	167755	NA	NA	9302	"Raspberries, raw†"
1087	25	167755	"Calcium, Ca"	"MG"	9302	"Raspberries, raw†"
1095	0.42	167755	"Zinc, Zn"	"MG"	9302	"Raspberries, raw†"
1103	0.2	167755	"Selenium, Se"	"UG"	9302	"Raspberries, raw†"
1109	0.87	167755	"Vitamin E (alpha-tocopherol)"	"MG"	9302	"Raspberries, raw†"
1123	136	167755	"Lutein + zeaxanthin"	"UG"	9302	"Raspberries, raw†"
1125	0.06	167755	"Tocopherol, beta"	"MG"	9302	"Raspberries, raw†"
1126	1.42	167755	"Tocopherol, gamma"	"MG"	9302	"Raspberries, raw†"
1128	0	167755	"Tocotrienol, alpha"	"MG"	9302	"Raspberries, raw†"
1129	0	167755	"Tocotrienol, beta"	"MG"	9302	"Raspberries, raw†"
1167	0.598	167755	"Niacin"	"MG"	9302	"Raspberries, raw†"
1170	0.329	167755	"Pantothenic acid"	"MG"	9302	"Raspberries, raw†"
1175	0.055	167755	"Vitamin B-6"	"MG"	9302	"Raspberries, raw†"
1184	0	167755	"Vitamin K (Dihydrophylloquinone)"	"UG"	9302	"Raspberries, raw†"
1185	7.8	167755	"Vitamin K (phylloquinone)"	"UG"	9302	"Raspberries, raw†"
1166	0.038	167755	"Riboflavin"	"MG"	9302	"Raspberries, raw†"
1177	21	167755	"Folate, total"	"UG"	9302	"Raspberries, raw†"
1120	0	167755	"Cryptoxanthin, beta"	"UG"	9302	"Raspberries, raw†"
1122	0	167755	"Lycopene"	"UG"	9302	"Raspberries, raw†"
1127	1.04	167755	"Tocopherol, delta"	"MG"	9302	"Raspberries, raw†"
1130	0	167755	"Tocotrienol, gamma"	"MG"	9302	"Raspberries, raw†"
1131	0	167755	"Tocotrienol, delta"	"MG"	9302	"Raspberries, raw†"
1106	2	167755	"Vitamin A, RAE"	"UG"	9302	"Raspberries, raw†"
1107	12	167755	"Carotene, beta"	"UG"	9302	"Raspberries, raw†"
1108	16	167755	"Carotene, alpha"	"UG"	9302	"Raspberries, raw†"
1098	0.09	167755	"Copper, Cu"	"MG"	9302	"Raspberries, raw†"
1101	0.67	167755	"Manganese, Mn"	"MG"	9302	"Raspberries, raw†"
1104	33	167755	"Vitamin A, IU"	"IU"	9302	"Raspberries, raw†"
1075	0	167755	"Galactose"	"G"	9302	"Raspberries, raw†"
1079	6.5	167755	"Fiber, total dietary"	"G"	9302	"Raspberries, raw†"
1089	0.69	167755	"Iron, Fe"	"MG"	9302	"Raspberries, raw†"
1090	22	167755	"Magnesium, Mg"	"MG"	9302	"Raspberries, raw†"
1091	29	167755	"Phosphorus, P"	"MG"	9302	"Raspberries, raw†"
1003	1.2	167755	"Protein"	"G"	9302	"Raspberries, raw†"
1007	0.46	167755	"Ash"	"G"	9302	"Raspberries, raw†"
1009	0	167755	"Starch"	"G"	9302	"Raspberries, raw†"
1012	2.35	167755	"Fructose"	"G"	9302	"Raspberries, raw†"
1013	0	167755	"Lactose"	"G"	9302	"Raspberries, raw†"
1186	0	167758	"Folic acid"	"UG"	9307	"Rhubarb, raw†"
1258	0.053	167758	"Fatty acids, total saturated"	"G"	9307	"Rhubarb, raw†"
1261	0	167758	"SFA 8:0"	"G"	9307	"Rhubarb, raw†"
1263	0	167758	"SFA 12:0"	"G"	9307	"Rhubarb, raw†"
1264	0.001	167758	"SFA 14:0"	"G"	9307	"Rhubarb, raw†"
1272	0	167758	"PUFA 22:6 n-3 (DHA)"	"G"	9307	"Rhubarb, raw†"
1275	0.001	167758	"MUFA 16:1"	"G"	9307	"Rhubarb, raw†"
1278	0	167758	"PUFA 2:5 n-3 (EPA)"	"G"	9307	"Rhubarb, raw†"
1280	0	167758	"PUFA 22:5 n-3 (DPA)"	"G"	9307	"Rhubarb, raw†"
1259	0	167758	"SFA 4:0"	"G"	9307	"Rhubarb, raw†"
1260	0	167758	"SFA 6:0"	"G"	9307	"Rhubarb, raw†"
1262	0	167758	"SFA 10:0"	"G"	9307	"Rhubarb, raw†"
1265	0.046	167758	"SFA 16:0"	"G"	9307	"Rhubarb, raw†"
1266	0.004	167758	"SFA 18:0"	"G"	9307	"Rhubarb, raw†"
1268	0.037	167758	"MUFA 18:1"	"G"	9307	"Rhubarb, raw†"
1269	0.099	167758	"PUFA 18:2"	"G"	9307	"Rhubarb, raw†"
1270	0	167758	"PUFA 18:3"	"G"	9307	"Rhubarb, raw†"
1271	0	167758	"PUFA 20:4"	"G"	9307	"Rhubarb, raw†"
1276	0	167758	"PUFA 18:4"	"G"	9307	"Rhubarb, raw†"
1277	0	167758	"MUFA 20:1"	"G"	9307	"Rhubarb, raw†"
1279	0	167758	"MUFA 22:1"	"G"	9307	"Rhubarb, raw†"
1292	0.039	167758	"Fatty acids, total monounsaturated"	"G"	9307	"Rhubarb, raw†"
1293	0.099	167758	"Fatty acids, total polyunsaturated"	"G"	9307	"Rhubarb, raw†"
1106	5	167758	"Vitamin A, RAE"	"UG"	9307	"Rhubarb, raw†"
1107	61	167758	"Carotene, beta"	"UG"	9307	"Rhubarb, raw†"
1108	0	167758	"Carotene, alpha"	"UG"	9307	"Rhubarb, raw†"
1104	102	167758	"Vitamin A, IU"	"IU"	9307	"Rhubarb, raw†"
1120	0	167758	"Cryptoxanthin, beta"	"UG"	9307	"Rhubarb, raw†"
1122	0	167758	"Lycopene"	"UG"	9307	"Rhubarb, raw†"
1123	170	167758	"Lutein + zeaxanthin"	"UG"	9307	"Rhubarb, raw†"
1057	0	167758	"Caffeine"	"MG"	9307	"Rhubarb, raw†"
1058	0	167758	"Theobromine"	"MG"	9307	"Rhubarb, raw†"
2000	1.1	167758	NA	NA	9307	"Rhubarb, raw†"
1062	88	167758	"Energy"	"kJ"	9307	"Rhubarb, raw†"
1185	29.3	167758	"Vitamin K (phylloquinone)"	"UG"	9307	"Rhubarb, raw†"
1187	7	167758	"Folate, food"	"UG"	9307	"Rhubarb, raw†"
1190	7	167758	"Folate, DFE"	"UG"	9307	"Rhubarb, raw†"
1180	6.1	167758	"Choline, total"	"MG"	9307	"Rhubarb, raw†"
1109	0.27	167758	"Vitamin E (alpha-tocopherol)"	"MG"	9307	"Rhubarb, raw†"
1110	0	167758	"Vitamin D (D2 + D3), International Units"	"IU"	9307	"Rhubarb, raw†"
1018	0	167758	"Alcohol, ethyl"	"G"	9307	"Rhubarb, raw†"
1105	0	167758	"Retinol"	"UG"	9307	"Rhubarb, raw†"
1257	0	167758	"Fatty acids, total trans"	"G"	9307	"Rhubarb, raw†"
1003	0.9	167758	"Protein"	"G"	9307	"Rhubarb, raw†"
1007	0.76	167758	"Ash"	"G"	9307	"Rhubarb, raw†"
1079	1.8	167758	"Fiber, total dietary"	"G"	9307	"Rhubarb, raw†"
1089	0.22	167758	"Iron, Fe"	"MG"	9307	"Rhubarb, raw†"
1090	12	167758	"Magnesium, Mg"	"MG"	9307	"Rhubarb, raw†"
1091	14	167758	"Phosphorus, P"	"MG"	9307	"Rhubarb, raw†"
1093	4	167758	"Sodium, Na"	"MG"	9307	"Rhubarb, raw†"
1098	0.021	167758	"Copper, Cu"	"MG"	9307	"Rhubarb, raw†"
1101	0.196	167758	"Manganese, Mn"	"MG"	9307	"Rhubarb, raw†"
1253	0	167758	"Cholesterol"	"MG"	9307	"Rhubarb, raw†"
1162	8	167758	"Vitamin C, total ascorbic acid"	"MG"	9307	"Rhubarb, raw†"
1165	0.02	167758	"Thiamin"	"MG"	9307	"Rhubarb, raw†"
1166	0.03	167758	"Riboflavin"	"MG"	9307	"Rhubarb, raw†"
1177	7	167758	"Folate, total"	"UG"	9307	"Rhubarb, raw†"
1178	0	167758	"Vitamin B-12"	"UG"	9307	"Rhubarb, raw†"
1004	0.2	167758	"Total lipid (fat)"	"G"	9307	"Rhubarb, raw†"
1005	4.54	167758	"Carbohydrate, by difference"	"G"	9307	"Rhubarb, raw†"
1008	21	167758	"Energy"	"KCAL"	9307	"Rhubarb, raw†"
1051	93.61	167758	"Water"	"G"	9307	"Rhubarb, raw†"
1087	86	167758	"Calcium, Ca"	"MG"	9307	"Rhubarb, raw†"
1092	288	167758	"Potassium, K"	"MG"	9307	"Rhubarb, raw†"
1095	0.1	167758	"Zinc, Zn"	"MG"	9307	"Rhubarb, raw†"
1167	0.3	167758	"Niacin"	"MG"	9307	"Rhubarb, raw†"
1170	0.085	167758	"Pantothenic acid"	"MG"	9307	"Rhubarb, raw†"
1175	0.024	167758	"Vitamin B-6"	"MG"	9307	"Rhubarb, raw†"
1242	0	167758	"Vitamin E, added"	"MG"	9307	"Rhubarb, raw†"
1246	0	167758	"Vitamin B-12, added"	"UG"	9307	"Rhubarb, raw†"
1114	0	167758	"Vitamin D (D2 + D3)"	"UG"	9307	"Rhubarb, raw†"
1103	1.1	167758	"Selenium, Se"	"UG"	9307	"Rhubarb, raw†"
1105	0	167760	"Retinol"	"UG"	9314	"Sapote, mamey, raw†"
1178	0	167760	"Vitamin B-12"	"UG"	9314	"Sapote, mamey, raw†"
1253	0	167760	"Cholesterol"	"MG"	9314	"Sapote, mamey, raw†"
1004	0.46	167760	"Total lipid (fat)"	"G"	9314	"Sapote, mamey, raw†"
1005	32.1	167760	"Carbohydrate, by difference"	"G"	9314	"Sapote, mamey, raw†"
1008	124	167760	"Energy"	"KCAL"	9314	"Sapote, mamey, raw†"
1010	4.09	167760	"Sucrose"	"G"	9314	"Sapote, mamey, raw†"
1011	8.01	167760	"Glucose (dextrose)"	"G"	9314	"Sapote, mamey, raw†"
1014	0.38	167760	"Maltose"	"G"	9314	"Sapote, mamey, raw†"
1051	64.87	167760	"Water"	"G"	9314	"Sapote, mamey, raw†"
2000	20.14	167760	NA	NA	9314	"Sapote, mamey, raw†"
1087	18	167760	"Calcium, Ca"	"MG"	9314	"Sapote, mamey, raw†"
1092	454	167760	"Potassium, K"	"MG"	9314	"Sapote, mamey, raw†"
1095	0.19	167760	"Zinc, Zn"	"MG"	9314	"Sapote, mamey, raw†"
1109	2.11	167760	"Vitamin E (alpha-tocopherol)"	"MG"	9314	"Sapote, mamey, raw†"
1123	204	167760	"Lutein + zeaxanthin"	"UG"	9314	"Sapote, mamey, raw†"
1125	0	167760	"Tocopherol, beta"	"MG"	9314	"Sapote, mamey, raw†"
1126	0	167760	"Tocopherol, gamma"	"MG"	9314	"Sapote, mamey, raw†"
1128	0.36	167760	"Tocotrienol, alpha"	"MG"	9314	"Sapote, mamey, raw†"
1129	0	167760	"Tocotrienol, beta"	"MG"	9314	"Sapote, mamey, raw†"
1167	1.432	167760	"Niacin"	"MG"	9314	"Sapote, mamey, raw†"
1170	0.397	167760	"Pantothenic acid"	"MG"	9314	"Sapote, mamey, raw†"
1175	0.72	167760	"Vitamin B-6"	"MG"	9314	"Sapote, mamey, raw†"
1212	0.061	167760	"Isoleucine"	"G"	9314	"Sapote, mamey, raw†"
1213	0.073	167760	"Leucine"	"G"	9314	"Sapote, mamey, raw†"
1214	0.073	167760	"Lysine"	"G"	9314	"Sapote, mamey, raw†"
1216	0.012	167760	"Cystine"	"G"	9314	"Sapote, mamey, raw†"
1219	0.073	167760	"Valine"	"G"	9314	"Sapote, mamey, raw†"
1220	0.049	167760	"Arginine"	"G"	9314	"Sapote, mamey, raw†"
1221	0.049	167760	"Histidine"	"G"	9314	"Sapote, mamey, raw†"
1223	0.147	167760	"Aspartic acid"	"G"	9314	"Sapote, mamey, raw†"
1227	0.195	167760	"Serine"	"G"	9314	"Sapote, mamey, raw†"
1262	0.015	167760	"SFA 10:0"	"G"	9314	"Sapote, mamey, raw†"
1265	0.102	167760	"SFA 16:0"	"G"	9314	"Sapote, mamey, raw†"
1266	0.023	167760	"SFA 18:0"	"G"	9314	"Sapote, mamey, raw†"
1267	0.002	167760	"SFA 20:0"	"G"	9314	"Sapote, mamey, raw†"
